"","site_brom.id","site","trt.name","mu.scalar","k.scalar","intended.mu","intended.k","temporal.block","maxvol","leaf.number","mean.diam","catchment.area","turbidity.initial","oxygen.percent.initial","oxygen.conc.initial","ph.initial","chlorophyll.initial","bacteria.per.ml..initial","amoeba.per.ml.initial","algae.per.ml.initial","ciliates.per.ml.initial","flagellates.per.ml.initial","rotifers.per.ml.initial","leafpack1.species1.mass.initial","leafpack2.species1.mass.initial","leafpack1.species2.mass.initial","leafpack2.species2.mass.initial","co2.final","methane.final","turbidity.final","oxygen.percent.final","oxygen.conc.final","ph.final","chlorophyll.final","bacteria.per.ml.final","amoeba.per.ml.final","algae.per.ml.final","ciliates.per.ml.final","flagellates.per.ml.final","rotifers.per.ml.final","leafpack1.species1.mass.final","leafpack2.species1.mass.final","leafpack1.species2.mass.final","leafpack2.species2.mass.final","water.volume.final","fpom.final","n15.bromeliad.final","final.bromeliad.percentn","final.bromeliad.percentc","species1","species2","decomp","sample_size_species","mean.depth","max.depth","min.depth","amplitude","net_fluc","tot_fluc","sd.depth","cv.depth","wetness","prop.overflow.days","prop.driedout.days","long_dry","long_wet","n_driedout","n_overflow","last_dry","last_wet","NA_NA_total_abundance","NA_NA_total_biomass","NA_NA_total_taxa","predator_engulfer_total_abundance","predator_engulfer_total_biomass","predator_engulfer_total_taxa","predator_piercer_total_abundance","predator_piercer_total_biomass","predator_piercer_total_taxa","prey_filter.feeder_total_abundance","prey_filter.feeder_total_biomass","prey_filter.feeder_total_taxa","prey_gatherer_total_abundance","prey_gatherer_total_biomass","prey_gatherer_total_taxa","prey_piercer_total_abundance","prey_piercer_total_biomass","prey_piercer_total_taxa","prey_scraper_total_abundance","prey_scraper_total_biomass","prey_scraper_total_taxa","prey_shredder_total_abundance","prey_shredder_total_biomass","prey_shredder_total_taxa","predator_biomass","prey_biomass","predator_abundance","prey_abundance","Coleoptera_bio","Diptera_bio","Ephemeroptera_bio","Haplotaxida_bio","Lepidoptera_bio","Odonata_bio","ord_NA_bio","Podocopida_bio","Trichoptera_bio","Hirudinea_bio","Neoptera_bio","Oligochaeta_bio","Palaeoptera_bio","Podocopa_bio","subclass_NA_bio","Aeolosomatidae_bio","Anisopodidae_bio","Calamoceratidae_bio","Candonidae_bio","Cecidomyiidae_bio","Ceratopogonidae_bio","Chironomidae_bio","Coenagrionidae_bio","Corethrellidae_bio","Culicidae_bio","Curculionidae_bio","Dolichopodidae_bio","Dytiscidae_bio","Elateridae_bio","Elmidae_bio","Empididae_bio","Enchytraeoidae_bio","Ephydridae_bio","family_NA_bio","Hydrophilidae_bio","Lampyridae_bio","Limnocytheridae_bio","Limoniidae_bio","Muscidae_bio","Naididae_bio","Periscelididae_bio","Phoridae_bio","Pseudostigmatidae_bio","Psychodidae_bio","Ptilodactylidae_bio","Scatopsidae_bio","Sciaridae_bio","Scirtidae_bio","Sphaeroceridae_bio","Stratiomyidae_bio","Syrphidae_bio","Tabanidae_bio","Tipulidae_bio","Anophelinae_bio","Calamoceratinae_bio","Candoninae_bio","Ceratopogoninae_bio","Chioneinae_bio","Chironominae_bio","Copelatinae_bio","Corethrellinae_bio","Culicinae_bio","Dasyheleniae_bio","Eristalinae_bio","Forcipomyiinae_bio","Hermetiinae_bio","Limoniinae_bio","Naidinae_bio","Orthocladiinae_bio","Pristininae_bio","Psychodinae_bio","Sphaeridiinae_bio","subfamily_NA_bio","Tabaninae_bio","Tanypodinae_bio","Timiriaseviinae_bio","Tipulinae_bio","Aelosoma_bio","Anopheles_bio","Atrichopogon_bio","Aulophorus_bio","Bezzia_bio","Bromeliagrion_bio","Candonopsis_bio","Cheilotrichia_bio","Chironomus_bio","Contacyphon_bio","Copelatus_bio","Corethrella_bio","Corynoneura_bio","Culex_bio","Culicoides_bio","Dero_bio","Elpidium_bio","Eristalis_bio","Forcipomyia_bio","genus_NA_bio","Haemagogus_bio","Harnischia_bio","Hermetia_bio","Larsia_bio","Leptagrion_bio","Limnophyes_bio","Mecistogaster_bio","Monopelopia_bio","Pericoma_bio","Phylloicus_bio","Polypedilum_bio","Pristina_bio","Sphaeromias_bio","Stenochironomus_bio","Stibasoma_bio","Stilobezzia_bio","Tanytarsus_bio","Tipula_bio","Toxorhynchites_bio","Trentepohlia_bio","Wyeomyia_bio","cv_max_temp","cv_mean_temp","cv_min_temp","max_temp","mean_temp","min_temp","sd_max_temp","sd_mean_temp","sd_min_temp","meso_predator_biomass","top_predator_biomass","mu.scalar.2","k.scalar.2","intended.mu.2","intended.k.2","change.k","change.mu","bacteria.per.nl.final","detritivore_total_biomass","PDratio","detChiron_bio","predCerato_bio","detCerato_bio","TipulidaeLimoniidae_bio","filtCulicidae","exposure","change_mean_temp","change_cv_temp","shredder_bio","filter.feeder_bio","scraper_bio","gatherer_bio","engulfer_bio","piercer_bio","totalbio"
"97","frenchguiana_31","frenchguiana","mu1.5k0.5",1.5,0.5,12.24,0.15,"a",337,14,79,1097,NA,NA,NA,NA,NA,12998014.571949,NA,NA,NA,NA,NA,715,NA,415,NA,18.9109757627717,NA,NA,27.45,NA,5.05,216.23,10282187.8940731,NA,NA,0,0,4,666.7,NA,393.5,NA,97.5,177.449999999998,21.2254744086504,0.730803620029572,46.1556777200461,0.0675524475524475,0.0518072289156627,0.0596798382340551,2,48.4333333333333,65.5,29,36.5,-9,298,9.9277515406782,19.7972728124544,0.734425605258939,0.258333333333333,0,0,4.5,0,15.5,65,3,0,0,0,4,0.126,1,6,0.3005,2,30,1.3668,3,0,0,0,0,0,0,44,3.7443,2,3,0.48,1,0.4265,5.5911,10,77,1.9695,2.2733,0,0,0,0,0,1.7748,0,0,4.2428,0,0,1.7748,0,0,0,0,0,0,0.3005,0,0,0.126,1.3668,0,0,0,0,0,0,0,0,0,0,0,1.7748,0.48,0,0,0,0,0,0,0,0,0,1.9695,0,0,0,0,0,0,0,0,0.3005,0,0,0,0.126,1.3668,0,0,0,0,0.48,0,0,0,0,0,1.9695,0,0,1.7748,0,0,0,0,0,0.3005,0,0,0,0,1.9695,0,0.126,0,0.6329,0,0,1.7748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.7339,3.78573234650008,2.01619822210141,3.86189585881682,26.9090909090909,24.1003787878788,22.0151515151515,1.01870615869457,0.485911408640918,0.850202224675884,0.3005,0.126,2.25,0.25,149.8176,0.0225,0.693147180559945,0.405465108108164,10.2821878940731,4.2243,0.10096347323817,0,0.3005,0,0.48,1.3668,0,0.0498737373737441,0.0581970076159148,0.48,1.3668,3.7443,0,0.126,0.3005,6.0176
"98","frenchguiana_87","frenchguiana","mu2k0.5",2,0.5,16.32,0.15,"c",236,15,68.5,854,NA,NA,NA,NA,NA,14010965.3916211,NA,NA,NA,NA,NA,1135,NA,420,NA,22.9335478195196,NA,NA,65.25,NA,4.82,238.76,3714153.00546448,NA,NA,0,0,2,1080.9,NA,397.7,NA,97,247.350000000001,3.61203971843505,0.579261041792171,44.9655190570453,0.0476651982378856,0.0530952380952383,0.0503802181665619,2,50.45,67,27,40,-7,377,10.7791181424765,20.3039412365747,0.764698346144887,0.4,0,0,8.5,0,24,65,1,0,0,0,5,0.1575,1,6,0.3066,1,6,0.1405,3,0,0,0,5,0.004,1,36,2.1972,2,4,0.64,1,0.4641,2.9817,11,51,0.2388,1.2486,0,0,0,0,0,1.9584,0,0,1.4874,0,0,1.9584,0,0,0,0,0,0.004,0.3066,0,0,0.1575,0.1405,0,0,0,0,0,0,0,0,0,0,0,1.9584,0.64,0,0,0,0,0,0,0,0,0,0.2388,0,0,0,0,0,0.04,0,0,0.3066,0,0,0,0.1575,0.1005,0,0,0,0,0.64,0,0,0,0,0,0.2428,0,0,1.9584,0,0,0.04,0,0,0.3066,0,0,0,0,0.2388,0,0.1575,0,0.0628,0,0,1.9584,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.0377,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3106,0.1575,4,0.25,266.3424,0.0225,0.693147180559945,0.693147180559945,3.71415300546448,2.8372,0.163576765825462,0,0.3066,0,0.64,0.1405,NA,NA,NA,0.64,0.1405,2.1972,0,0.1575,0.3066,3.4458
"99","frenchguiana_33","frenchguiana","mu2.5k0.5",2.5,0.5,20.4,0.15,"b",282,14,75,1068,NA,NA,NA,NA,NA,17433096.5391621,NA,NA,NA,NA,NA,586,NA,475,NA,11.0692411015022,NA,NA,21.25,NA,4.74,281.27,14424663.0236794,NA,NA,0,0,5,537.2,NA,398.4,NA,120,200.399999999997,5.13194014986363,0.938706833263008,45.8689699534254,0.0832764505119453,0.161263157894737,0.122269804203341,2,58.8583333333333,67.5,47.5,20,8.5,205.5,4.46135651995621,7.51238352585421,0.873074383802817,0.691666666666667,0,0,13.5,0,41.5,65,1,0,0,0,3,0.0945,1,12,0.5888,2,1,0.0157,1,2,0.06,1,0,0,0,205,20.5749,2,0,0,0,0.6833,20.6506,15,208,13.4577,0.699,0,0.06,0,0,0,7.1172,0,0,14.1567,0.06,0,7.1172,0,0,0,0,0,0,0.5888,0,0,0.0945,0.0157,0,0,0,0,0,0,0,0,0,0,0,7.1172,0,0,0.06,0,0,0,0,0,0,0,13.4577,0,0,0,0,0,0,0,0,0.5888,0,0,0,0.0945,0.0157,0,0,0,0,0,0.06,0,0,0,0,13.4577,0,0,7.1172,0,0,0,0,0.06,0.5888,0,0,0,0,13.4577,0,0.0945,0,0.0157,0,0,7.1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5888,0.0945,6.25,0.25,416.16,0.0225,0.693147180559945,0.916290731874155,14.4246630236794,20.6349,0.0331138023445716,0,0.5888,0,0,0.0157,NA,NA,NA,0,0.0157,20.5749,0.06,0.0945,0.5888,21.3339
"100","frenchguiana_79","frenchguiana","mu3k0.5",3,0.5,24.48,0.15,"c",170,14,71,1033,NA,NA,NA,NA,NA,24253023.6794171,NA,NA,NA,NA,NA,722,NA,613,NA,14.345867520946,0.00599551070740743,NA,61.7,NA,4.82,590,4707775.53593947,NA,NA,0,0,2,699.1,NA,589.9,NA,45,247.950000000002,3.03669887046176,0.810590102696978,44.9669508170392,0.0317174515235457,0.0376835236541599,0.0347004875888528,2,37.6166666666667,63,10.5,52.5,-20.5,399.5,8.40989716612146,24.2665298991792,0.597089947089947,0.075,0.00833333333333333,0,3,1,4.5,2,12,0,0,0,3,0.0945,1,3,0.1533,1,4,0.2149,2,6,0.18,1,1,8e-04,1,57,7.2711,2,3,2.115,1,0.2478,9.7818,6,71,5.2515,2.5785,0,0.18,0,0,0,2.0196,0,0,7.83,0.18,0,2.0196,0,0,0,0,0,8e-04,0.1533,0,0,0.0945,0.2149,0,0,0,0,0,0,0,0,0,0,0,2.0196,2.115,0,0.18,0,0,0,0,0,0,0,5.2515,0,0,0,0,0,0,0,0,0.1533,0,0,0,0.0945,0.2149,0,0,0,0,2.115,0.18,0,0,0,0,5.2523,0,0,2.0196,0,0,0,0,0.18,0.1533,0,0,0,0,5.2515,0,0.0945,0,0.0314,0,0,2.0196,0,0,8e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.115,0.1835,2.56352690883319,1.87627282809891,3.42214373681396,26.3939393939394,24.2272727272727,22.4848484848485,0.676615738664759,0.454569735171235,0.769463834156351,0.1541,0.0945,9,0.25,599.2704,0.0225,0.693147180559945,1.09861228866811,4.70777553593947,9.5661,0.0259039734060903,0,0.1533,0,2.115,0.2149,0.201893939393939,0.176767676767685,-0.0817283863865923,2.115,0.2149,7.2711,0.18,0.0945,0.1533,10.0296
"101","frenchguiana_35","frenchguiana","mu0.1k1",0.1,1,0.82,0.31,"b",205,10,60,620,NA,NA,NA,NA,NA,20465865.2094718,NA,NA,NA,NA,NA,1079,NA,373,NA,27.2310528336375,0.0138689672854368,NA,44.9,NA,5.315,542.18,5229016.39344262,NA,NA,0,0,6,1024.3,NA,308.5,NA,52,288.080000000001,3.1907901584407,0.730318862658982,45.6064558626186,0.0506950880444855,0.172922252010724,0.111808670027605,2,46.2416666666667,70.5,20.5,50,2,349,9.89800844396835,22.6166920648879,0.646682513435304,0.108333333333333,0.0166666666666667,2,8,2,6.5,40,7,0,0,0,13,0.4095,1,11,0.556,2,5,0.2144,1,1,0.03,1,3,0.0024,1,139,15.7155,2,1,0.9775,1,0.9655,16.9398,24,149,10.0851,2.1598,0,0.03,0,0,0,5.6304,0,0,12.2449,0.03,0,5.6304,0,0,0,0,0,0.0024,0.556,0,0,0.4095,0.2144,0,0,0,0,0,0,0,0,0,0,0,5.6304,0.9775,0,0.03,0,0,0,0,0,0,0,10.0851,0,0,0,0,0,0,0,0,0.556,0,0,0,0.4095,0.2144,0,0,0,0,0.9775,0.03,0,0,0,0,10.0875,0,0,5.6304,0,0,0,0,0.03,0.556,0,0,0,0,10.0851,0,0.4095,0,0.2144,0,0,5.6304,0,0,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9775,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5584,0.4095,0.01,1,0.6724,0.0961,0,2.30258509299405,5.22901639344262,16.723,0.057734856186091,0,0.556,0,0.9775,0.2144,NA,NA,NA,0.9775,0.2144,15.7155,0.03,0.4095,0.556,17.9053
"102","frenchguiana_37","frenchguiana","mu0.2k1",0.2,1,1.63,0.31,"c",268,14,73,1123,NA,NA,NA,NA,NA,16858178.5063752,NA,NA,NA,NA,NA,449,NA,478,NA,15.5218895476662,NA,NA,70.2,NA,4.35,197.03,14914408.0145719,NA,NA,0,0,0,435.5,NA,462.1,NA,97.5,479.699999999999,2.89361410305275,0.680286629508283,42.9921787504587,0.0300668151447663,0.0332635983263599,0.0316652067355631,2,64.7666666666667,78.5,43,35.5,-9,373,8.15094631282616,12.5960237822125,0.825795392953929,0.383333333333333,0,0,6,0,23,65,3,0,0,0,0,0,0,4,0.1983,2,3,0.1694,2,2,0.06,1,2,0.0016,1,59,7.0773,2,2,1.955,1,0.1983,9.2633,4,68,4.4457,2.3243,0,0.06,0,0,0,2.6316,0,0,6.77,0.06,0,2.6316,0,0,0,0,0,0.0016,0.1983,0,0,0,0.1694,0,0,0,0,0,0,0,0,0,0,0,2.6316,1.955,0,0.06,0,0,0,0,0,0,0,4.4457,0,0,0,0,0,0.04,0,0,0.1983,0,0,0,0,0.1294,0,0,0,0,1.955,0.06,0,0,0,0,4.4473,0,0,2.6316,0,0,0.04,0,0.06,0.1983,0,0,0,0,4.4457,0,0,0,0,0,0,2.6316,0,0,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.955,0.1294,3.81618150125514,2.01379221054862,3.80327199851881,26.9242424242424,24.1660353535354,22.0606060606061,1.02747795874703,0.486653737547921,0.839024853006574,0.1999,0,0.04,1,2.6569,0.0961,0,1.6094379124341,14.914408014572,9.0923,0.0218096631215424,0,0.1983,0,1.955,0.1694,0,0.115530303030308,0.0557909960631204,1.955,0.1694,7.0773,0.06,0,0.1983,9.4616
"103","frenchguiana_41","frenchguiana","mu0.4k1",0.4,1,3.26,0.31,"a",110,13,53.5,823,NA,NA,NA,NA,NA,14327322.4043716,NA,NA,NA,NA,NA,942,NA,432,NA,31.3170917686999,0.10427829519591,NA,NA,NA,NA,NA,1751288.77679697,NA,NA,0,0,0,933.2,NA,402.2,NA,1.5,96,1.83998990667732,0.587826779103324,45.6302079630021,0.00934182590233541,0.0689814814814814,0.0391616536919084,2,31.4083333333333,53.5,2.5,51,-2.5,452.5,14.1631096524767,44.6542458972516,0.595902031063321,0.233333333333333,0.0416666666666667,2,6.5,2.5,14,15,3,1,0.042,1,3,0.0633,2,20,0.9586,3,1,0.061,1,19,0.55,2,2,0.0016,1,41,4.9689,2,7,3.5725,2,1.0219,9.154,23,70,3.1329,4.6987,0,0.55,0,0,3e-04,1.836,0,0,7.8316,0.55,0,1.836,3e-04,0,0,0,0,0.0016,0.9526,0,0,0.063,0.061,0,0,0,0,0,0,0,0,0.0423,0,0,1.836,3.5725,0,0.55,0,0,0,0,0,0,0,3.1329,0,0,0,0.006,0,0,0,0,0.9526,0,0,0,0.063,0.061,0,0,0,0,3.5725,0.54,0,0.01,0,0,3.1828,0,0,1.836,0,0,0,0,0.54,0.9526,0,0,0,0,3.1329,0,0.063,0,0.061,0,0,1.836,0,0,1.1874,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,2.435,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9605,0.063,0.16,1,10.6276,0.0961,0,0.916290731874155,1.75128877679697,9.0914,0.112402930241767,0,0.9526,0,3.5725,0.061,NA,NA,NA,3.5725,0.061,4.9689,0.55,0.0633,0.9586,10.1759
"104","frenchguiana_75","frenchguiana","mu0.6k1",0.6,1,4.9,0.31,"c",194,16,82.5,1079,NA,NA,NA,NA,NA,20800473.5883424,NA,NA,NA,NA,NA,329,NA,468,NA,35.0379407671633,0.0090904166594563,NA,56.3,NA,5.09,1140.17,3805409.83606557,NA,NA,0,0,14,310,NA,459.9,NA,70,576.799999999999,4.933822779605,0.664898195264409,40.765843551369,0.0577507598784193,0.0173076923076924,0.0375292260930558,2,43.15,53,28.5,24.5,-11.5,241.5,5.64761213428761,13.6488205182394,0.805144927536232,0.533333333333333,0,0,14,0,32,65,4,2,0.063,1,3,0.0945,1,0,0,0,2,0.0767,1,0,0,0,0,0,0,70,8.019,2,9,4.39,2,0.0945,12.4857,3,81,4.7142,4.6242,0,0,0,0,0,3.3048,0,0,9.3384,0,0,3.3048,0,0,0,0,0,0,0,0,0,0.0945,0.0767,0,0,0,0,0,0,0,0,0.063,0,0,3.3048,4.39,0,0,0,0,0,0,0,0,0,4.7142,0,0,0,0,0,0,0,0,0,0,0,0,0.0945,0.0767,0,0,0,0,4.39,0,0,0,0,0,4.7772,0,0,3.3048,0,0,0,0,0,0,0,0,0,0,4.7142,0,0.0945,0,0.0767,0,0,3.3048,0,0,1.0405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4125,0,2.58492155133738,1.98161654438699,3.8890988594756,26.5,24.1287878787879,22.1969696969697,0.685004211104406,0.478140052566103,0.863262095322994,0,0.0945,0.36,1,24.01,0.0961,0,0.510825623765991,3.80540983606557,12.409,0.00761544040615682,0,0,0,4.39,0.0767,0,0.0782828282828341,0.0236153299014903,4.39,0.0767,8.019,0,0.0945,0,12.5802
"105","frenchguiana_42","frenchguiana","mu0.8k1",0.8,1,6.53,0.31,"b",338,16,82,1185,NA,NA,NA,NA,NA,17752495.4462659,NA,NA,NA,NA,NA,795,NA,642,NA,20.3469356478287,NA,NA,15.55,NA,4.65,NA,14745699.8738966,NA,NA,0,0,68,715.8,NA,568.8,NA,97.5,283.725000000001,2.47436572861656,0.826809855817237,46.1770185967422,0.0996226415094339,0.114018691588785,0.106820666549109,2,57.1083333333333,73.5,36,37.5,-4.5,321.5,7.62954729959073,13.6412475131189,0.759544673539519,0.166666666666667,0,0,5,0,10,65,1,0,0,0,5,0.1575,1,8,0.4088,1,8,0.1256,1,2,0.06,1,2,0.0016,1,192,14.7117,2,6,4.23,2,0.5663,19.1289,13,210,5.1321,4.9235,0,0.06,0,0,0,9.5796,0,0,10.0556,0.06,0,9.5796,0,0,0,0,0,0.0016,0.4088,0,0,0.1575,0.1256,0,0,0,0,0,0,0,0,0,0,0,9.5796,4.23,0,0.06,0,0,0,0,0,0,0,5.1321,0,0,0,0,0,0,0,0,0.4088,0,0,0,0.1575,0.1256,0,0,0,0,4.23,0.06,0,0,0,0,5.1337,0,0,9.5796,0,0,0,0,0.06,0.4088,0,0,0,0,5.1321,0,0.1575,0,0.1256,0,0,9.5796,0,0,2.9341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2975,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.536,0.1575,0.64,1,42.6409,0.0961,0,0.22314355131421,14.7456998738966,19.0017,0.029802596609777,0,0.4088,0,4.23,0.1256,NA,NA,NA,4.23,0.1256,14.7117,0.06,0.1575,0.4088,19.6952
"106","frenchguiana_44","frenchguiana","mu1k1",1,1,8.16,0.31,"b",320,17,78,1304,NA,NA,NA,NA,NA,14683224.0437158,NA,NA,NA,NA,NA,711,NA,673,NA,14.7067615566254,0.00409708365341275,NA,33.5,NA,5.12,270.79,4255610.2003643,NA,NA,0,0,4,671.1,NA,637.5,NA,162,345.060000000002,4.00527268061506,0.874053486220462,46.2004300558364,0.0561181434599156,0.0527488855869242,0.0544335145234199,2,72.225,81,52.5,28.5,14,258,5.28455581997721,7.2784628745776,0.893026483320601,0.641666666666667,0,0,10,0,38.5,65,1,0,0,0,5,0.1575,1,12,0.6132,1,19,0.7909,3,4,0.12,1,0,0,0,188,23.2494,2,1,0.9775,1,0.7707,25.1378,17,212,15.963,2.5391,0,0.12,0,0,0,7.2864,0,0,18.5021,0.12,0,7.2864,0,0,0,0,0,0,0.6132,0,0,0.1575,0.7909,0,0,0,0,0,0,0,0,0,0,0,7.2864,0.9775,0,0.12,0,0,0,0,0,0,0,15.963,0,0,0,0,0,0.04,0,0,0.6132,0,0,0,0.1575,0.7509,0,0,0,0,0.9775,0.12,0,0,0,0,15.963,0,0,7.2864,0,0,0.04,0,0.12,0.6132,0,0,0,0,15.963,0,0.1575,0,0.1413,0,0,7.2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9775,0.6096,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6132,0.1575,1,1,66.5856,0.0961,0,0,4.2556102003643,24.3469,0.0316549540187868,0,0.6132,0,0.9775,0.7909,NA,NA,NA,0.9775,0.7909,23.2494,0.12,0.1575,0.6132,25.9085
"107","frenchguiana_47","frenchguiana","mu1.5k1",1.5,1,12.24,0.31,"a",300,16,83,1276,NA,NA,NA,NA,NA,17770746.8123862,NA,NA,NA,NA,NA,892,NA,401,NA,16.1010253999891,NA,NA,54.5,NA,4.925,239.57,22674280.5100182,NA,NA,0,0,6,848.1,NA,376.7,NA,82.5,262.349999999997,2.59143508376939,0.71076649999439,46.0730086394497,0.0492152466367713,0.0605985037406484,0.0549068751887098,2,58.0416666666667,77,32.5,44.5,-5,421,8.26186512671758,14.3982541477112,0.753595157657658,0.108333333333333,0,0,3,0,6.5,65,3,0,0,0,0,0,0,2,0.1022,1,8,0.4268,2,5,0.15,1,0,0,0,96,10.5615,2,23,11.855,1,0.1022,22.9933,2,132,8.9523,12.384,0,0.15,0,0,0,1.6092,0,0,21.3363,0.15,0,1.6092,0,0,0,0,0,0,0.1022,0,0,0,0.4268,0,0,0,0,0,0,0,0,0,0,0,1.6092,11.855,0,0.15,0,0,0,0,0,0,0,8.9523,0,0,0,0,0,0,0,0,0.1022,0,0,0,0,0.4268,0,0,0,0,11.855,0.15,0,0,0,0,8.9523,0,0,1.6092,0,0,0,0,0.15,0.1022,0,0,0,0,8.9523,0,0,0,0.2597,0,0,1.6092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.855,0.1671,3.12376544148764,1.93537029488078,3.70713877921129,26.469696969697,24.072601010101,22.1363636363636,0.826851246405896,0.465893969154664,0.820625720670863,0.1022,0,2.25,1,149.8176,0.0961,0,0.405465108108164,22.6742805100182,22.5665,0.00452883699288769,0,0.1022,0,11.855,0.4268,0,0.0220959595959656,-0.0226309196047234,11.855,0.4268,10.5615,0.15,0,0.1022,23.0955
"108","frenchguiana_81","frenchguiana","mu2k1",2,1,16.32,0.31,"c",200,15,71,966,NA,NA,NA,NA,NA,20566509.6080773,NA,NA,NA,NA,NA,694,NA,505,NA,34.9310252745848,0.0295904347174856,NA,64.65,NA,4.38,358,1751288.77679697,NA,NA,0,0,2,670.6,NA,488.5,NA,82.5,207.899999999999,1.98407526686541,0.80076371095062,44.8933598517014,0.0337175792507203,0.0326732673267326,0.0331954232887264,2,57.0583333333333,82.5,25,57.5,23,440,12.0015833278469,21.8427251720268,0.699147727272727,0.175,0,0,2,0,10.5,65,1,0,0,0,2,0.063,1,0,0,0,13,0.5989,2,5,0.15,1,2,0.0016,1,92,12.2118,2,9,7.1625,1,0.063,20.1248,2,121,9.2202,7.826,0,0.15,0,0,0,2.9916,0,0,17.0462,0.15,0,2.9916,0,0,0,0,0,0.0016,0,0,0,0.063,0.5989,0,0,0,0,0,0,0,0,0,0,0,2.9916,7.1625,0,0.15,0,0,0,0,0,0,0,9.2202,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.5989,0,0,0,0,7.1625,0.15,0,0,0,0,9.2218,0,0,2.9916,0,0,0,0,0.15,0,0,0,0,0,9.2202,0,0.063,0,0.2319,0,0,2.9916,0,0,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1625,0.367,2.80503849675546,1.98564951824091,3.87281773913756,26.5757575757576,24.1578282828283,22.1363636363636,0.745460230804404,0.479689800915446,0.857301017709086,0.0016,0.063,4,1,266.3424,0.0961,0,0.693147180559945,1.75128877679697,19.5243,0.00322674820608165,0,0,0,7.1625,0.5989,0,0.107323232323239,0.0276483037554107,7.1625,0.5989,12.2118,0.15,0.063,0,20.1878
"109","frenchguiana_49","frenchguiana","mu2.5k1",2.5,1,20.4,0.31,"c",310,11,63,1027,NA,NA,NA,NA,NA,15848269.5810565,NA,NA,NA,NA,NA,480,NA,322,NA,26.789671957786,0.0381226476088963,NA,60.15,NA,4.395,456.4,2208064.31273644,NA,NA,0,0,1,454,NA,312,NA,161,489.440000000003,1.51079488235869,0.638295456763515,45.957588593853,0.0541666666666668,0.0310559006211182,0.0426112836438925,2,71.6916666666667,94.5,44.5,50,-1.5,402.5,15.0919571462584,20.3478150980771,0.756502685078634,0.241666666666667,0,0,6,0,14.5,65,1,0,0,0,1,0.0315,1,5,0.2555,1,14,0.8103,2,0,0,0,0,0,0,110,13.347,2,2,1.1375,1,0.287,15.2948,6,126,10.593,2.2348,0,0,0,0,0,2.754,0,0,12.8278,0,0,2.754,0,0,0,0,0,0,0.2555,0,0,0.0315,0.8103,0,0,0,0,0,0,0,0,0,0,0,2.754,1.1375,0,0,0,0,0,0,0,0,0,10.593,0,0,0,0,0,0,0,0,0.2555,0,0,0,0.0315,0.8103,0,0,0,0,1.1375,0,0,0,0,0,10.593,0,0,2.754,0,0,0,0,0,0.2555,0,0,0,0,10.593,0,0.0315,0,0.5351,0,0,2.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1375,0.2752,2.69798009756008,1.9405007382057,3.68643413132856,26.2575757575758,24.136994949495,22.3030303030303,0.708424168041154,0.468378565175622,0.82218652141146,0.2555,0.0315,6.25,1,416.16,0.0961,0,0.916290731874155,2.20806431273644,14.4845,0.0198142842348718,0,0.2555,0,1.1375,0.8103,0,0.0864898989899103,-0.0175004762797988,1.1375,0.8103,13.347,0,0.0315,0.2555,15.5818
